adsorbent,temperature(k),pressure,total_adsorption,pore diameter (A),micro pore volume (ml/g),BET surface area (m2/g),Cation,Si/Al ratio
0.017857142857142856,0.2105263157894739,0.036009693311774865,0.036009693311774865,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.060696190570469495,0.060696190570469495,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.08553092730416141,0.08553092730416141,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.11038316279544151,0.11038316279544151,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.13527989512744595,0.13527989512744595,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.16015262916332942,0.16015262916332942,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.1851563538988732,0.1851563538988732,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.2100808342607675,0.2100808342607675,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.23505706094867268,0.23505706094867268,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.26001503893223576,0.26001503893223576,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.28503326263835266,0.28503326263835266,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3099914906041671,0.3099914906041671,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3349447189249563,0.3349447189249563,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.35990544671328334,0.35990544671328334,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3848886729042238,0.3848886729042238,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.40988439820772726,0.40988439820772726,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4348701242211803,0.4348701242211803,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.45983585165453256,0.45983585165453256,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.48475658228265794,0.48475658228265794,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.0003328763657780298,0.0003328763657780298,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.011161032566687766,0.011161032566687766,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.01615282814920141,0.01615282814920141,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.021096327160771585,0.021096327160771585,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.03591320016278844,0.03591320016278844,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.060720438848841735,0.060720438848841735,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.08554817607949834,0.08554817607949834,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.11046590692060862,0.11046590692060862,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.13537288852491475,0.13537288852491475,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.16032511691669893,0.16032511691669893,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.1852528470478596,0.1852528470478596,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.21012908083526072,0.21012908083526072,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.23517080287299605,0.23517080287299605,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.26011003218771467,0.26011003218771467,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.2851057574912181,0.2851057574912181,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.31005148634446955,0.31005148634446955,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.33500221484274617,0.33500221484274617,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3600029397912748,0.3600029397912748,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.38492367041940023,0.38492367041940023,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4099418941255171,0.4099418941255171,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4348876229787685,0.4348876229787685,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.45990334686237283,0.45990334686237283,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4848740739407502,0.4848740739407502,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.0003018285701715178,0.0003018285701715178,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.011364418126313032,0.011364418126313032,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.01638378675114067,0.01638378675114067,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.021292838208487198,0.021292838208487198,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.036064689407052104,0.036064689407052104,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.060823681518612185,0.060823681518612185,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.08567566702764104,0.08567566702764104,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.1105658998211127,0.1105658998211127,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.13544188362626255,0.13544188362626255,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.16038711251501145,0.16038711251501145,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.18531509262842338,0.18531509262842338,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.21025332201413705,0.21025332201413705,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.23521204994445397,0.23521204994445397,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.2601250311227903,0.2601250311227903,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.2851232562488063,0.2851232562488063,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3100689851020577,0.3100689851020577,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.33500221484274617,0.33500221484274617,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.35998544103368657,0.35998544103368657,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.3849486686445262,0.3849486686445262,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4099543932380801,0.4099543932380801,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4348901228012811,0.4348901228012811,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4599008470398602,0.4599008470398602,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.2105263157894739,0.4848665744732124,0.4848665744732124,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.00039492196054080164,0.00039492196054080164,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.010816307042200005,0.010816307042200005,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.015766705563904967,0.015766705563904967,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.02070333006356549,0.02070333006356549,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.035551225862963734,0.035551225862963734,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.060403211371992595,0.060403211371992595,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.08531394271006759,0.08531394271006759,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.1102176745451073,0.1102176745451073,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.13517315270615787,0.13517315270615787,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.16010788234035384,0.16010788234035384,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.1850496114775851,0.1850496114775851,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.2099980901356004,0.2099980901356004,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.23500881437417948,0.23500881437417948,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.2599925405296224,0.2599925405296224,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.28497826654307545,0.28497826654307545,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3099464937989403,0.3099464937989403,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.33493471963490595,0.33493471963490595,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.35990294689077074,0.35990294689077074,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.38486117485658516,0.38486117485658516,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.40987939856270206,0.40987939856270206,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4348901228012811,0.4348901228012811,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4598458509445829,0.4598458509445829,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.48476408175019575,0.48476408175019575,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.0003328763657780298,0.0003328763657780298,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.010871453126827996,0.010871453126827996,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.015877022731386074,0.015877022731386074,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.020810197475979206,0.020810197475979206,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.03560272220672333,0.03560272220672333,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.06042720966811357,0.06042720966811357,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.08531394271006759,0.08531394271006759,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.11021417479358965,0.11021417479358965,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.13514890442778565,0.13514890442778565,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.16008713381349926,0.16008713381349926,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.18505986074988676,0.18505986074988676,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.21000508963863568,0.21000508963863568,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.23499156559884252,0.23499156559884252,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.2599800414170594,0.2599800414170594,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.284993265478151,0.284993265478151,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3099589929115033,0.3099589929115033,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3349472187474689,0.3349472187474689,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.35991794582584635,0.35991794582584635,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.38487617379166084,0.38487617379166084,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4098993971428028,0.4098993971428028,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4348701242211803,0.4348701242211803,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4598633497021712,0.4598633497021712,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4848390764255738,0.4848390764255738,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.00036734891822680593,0.00036734891822680593,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.010943847986792939,0.010943847986792939,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.01591494503890224,0.01591494503890224,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.020851569538562764,0.020851569538562764,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.03567871681110641,0.03567871681110641,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.06056869962232681,0.06056869962232681,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.0853966868352347,0.0853966868352347,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.1102176745451073,0.1102176745451073,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.13525914660059138,0.13525914660059138,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.16016637818714874,0.16016637818714874,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.18511510682741525,0.18511510682741525,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.21006358548543055,0.21006358548543055,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.23504656169411975,0.23504656169411975,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.26001503893223576,0.26001503893223576,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.28500826441322663,0.28500826441322663,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.30997899149160413,0.30997899149160413,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.33493971927993116,0.33493971927993116,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.35992794511589676,0.35992794511589676,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3848836732591986,0.3848836732591986,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4099168959003911,0.4099168959003911,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.43490012209133155,0.43490012209133155,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4598933475723223,0.4598933475723223,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4848415762480864,0.4848415762480864,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.0003121778353736885,0.0003121778353736885,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.011085187951655433,0.011085187951655433,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.015987339898867182,0.015987339898867182,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.02090674062141588,0.02090674062141588,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.03570271510722739,0.03570271510722739,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.06053070232013528,0.06053070232013528,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.08539318708371706,0.08539318708371706,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.11029341916723912,0.11029341916723912,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.13521090002609817,0.13521090002609817,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.16014237989102775,0.16014237989102775,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.18511835659668166,0.18511835659668166,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.21005333621312888,0.21005333621312888,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.23503981217333572,0.23503981217333572,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.26002253839977363,0.26002253839977363,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.28504326192840307,0.28504326192840307,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3099889907816545,0.3099889907816545,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.33496971715008234,0.33496971715008234,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.35991294618082115,0.35991294618082115,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.3848961723717616,0.3848961723717616,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4098394014025004,0.4098394014025004,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4348476258185669,0.4348476258185669,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4597708562692049,0.4597708562692049,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.34210526315789513,0.4848365766030612,0.4848365766030612,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,7.854442334594245e-05,7.854442334594245e-05,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.003181124140186047,0.003181124140186047,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.006883886244076672,0.006883886244076672,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.016544375349350198,0.016544375349350198,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.04602373231500564,0.04602373231500564,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.0729733188943585,0.0729733188943585,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.09992240550920885,0.09992240550920885,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.12613329453608796,0.12613329453608796,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.15132250610206677,0.15132250610206677,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.17684819377824176,0.17684819377824176,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.20279360165428256,0.20279360165428256,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.22837728521274991,0.22837728521274991,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.2541804531878237,0.2541804531878237,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.3088115743782191,0.3088115743782191,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.35722063733474924,0.35722063733474924,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.40660713089370654,0.40660713089370654,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.458985912000248,0.458985912000248,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.5091873476983134,0.5091873476983134,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.5593462864136646,0.5593462864136646,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.6080728268292951,0.6080728268292951,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.6593441865627541,0.6593441865627541,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.7106080468286752,0.7106080468286752,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.7653316614520369,0.7653316614520369,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.8244499640525523,0.8244499640525523,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.8931925833265838,0.8931925833265838,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.9525033722605695,0.9525033722605695,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,8.851871517122286e-05,8.851871517122286e-05,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
0.017857142857142856,0.47368421052631593,0.003617243175734523,0.003617243175734523,0.432258064516129,0.2791346824842987,0.45752427184466016,0.5714285714285714,1.0
