
filename,"10.1021Jp3099768.Isotherm56"
line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.033916","1","0.00406313","0.00406313"
2,"0.0547861","1","0.00677427","0.00677427"
3,"0.099155","1","0.00945321","0.00945321"
4,"0.153968","1","0.0121179","0.0121179"
5,"0.20093","1","0.017533","0.017533"
6,"0.263558","1","0.0229266","0.0229266"
7,"0.305298","1","0.0283489","0.0283489"
8,"0.352278","1","0.0310243","0.0310243"
9,"0.407082","1","0.0350588","0.0350588"
10,"0.456664","1","0.0391005","0.0391005"
11,"0.503626","1","0.0445156","0.0445156"
12,"0.561032","1","0.0499164","0.0499164"
13,"0.600197","1","0.0498627","0.0498627"
14,"0.644548","1","0.0552814","0.0552814"
15,"0.701954","1","0.0606823","0.0606823"
16,"0.748934","1","0.0633576","0.0633576"
17,"0.803729","1","0.068762","0.068762"
18,"0.845487","1","0.0714445","0.0714445"
19,"0.900291","1","0.0754791","0.0754791"
20,"0.921152","1","0.0795601","0.0795601"
21,"0.957697","1","0.0808799","0.0808799"
22,"0.999446","1","0.0849323","0.0849323"
