
filename,"10.1021Jp3099768.Isotherm2"
line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.226661","1","0.505379","0.505379"
2,"0.28361","1","0.692472","0.692472"
3,"0.415326","1","0.879799","0.879799"
4,"0.49088","1","1.04826","1.04826"
5,"0.603642","1","1.17945","1.17945"
6,"0.810301","1","1.40439","1.40439"
7,"1.01678","1","1.59195","1.59195"
8,"1.2603","1","1.70486","1.70486"
9,"1.48513","1","1.81771","1.81771"
10,"1.69109","1","1.89312","1.89312"
11,"1.99095","1","2.06228","2.06228"
12,"2.36513","1","2.13821","2.13821"
13,"2.68333","1","2.23266","2.23266"
14,"3.00144","1","2.30842","2.30842"
15,"3.41292","1","2.36577","2.36577"
16,"3.78694","1","2.40432","2.40432"
17,"4.0301","1","2.44246","2.44246"
18,"4.36673","1","2.48089","2.48089"
19,"4.75944","1","2.5195","2.5195"
20,"5.00252","1","2.53895","2.53895"
21,"5.35784","1","2.57744","2.57744"
22,"5.78784","1","2.59747","2.59747"
23,"6.01223","1","2.61686","2.61686"
