
filename,"10.1021Jp3099768.Isotherm23"
adsorption,"1.62391"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.0109893","1","0.0195652","0.0195652"
2,"0.0274484","1","0.0652174","0.0652174"
3,"0.052152","1","0.123913","0.123913"
4,"0.0768555","1","0.182609","0.182609"
5,"0.101569","1","0.234783","0.234783"
6,"0.126283","1","0.286957","0.286957"
7,"0.148231","1","0.345652","0.345652"
8,"0.172955","1","0.391304","0.391304"
9,"0.203148","1","0.463043","0.463043"
10,"0.24985","1","0.547826","0.547826"
11,"0.302012","1","0.665217","0.665217"
12,"0.337745","1","0.717391","0.717391"
13,"0.403681","1","0.834783","0.834783"
14,"0.49984","1","1.00435","1.00435"
15,"0.543818","1","1.06957","1.06957"
16,"0.601549","1","1.14783","1.14783"
17,"0.700513","1","1.28478","1.28478"
18,"0.741765","1","1.33043","1.33043"
19,"0.799497","1","1.4087","1.4087"
20,"0.840749","1","1.45435","1.45435"
21,"0.901256","1","1.51957","1.51957"
22,"0.945273","1","1.5587","1.5587"
23,"1.00302","1","1.62391","1.62391"
