
filename,"10.1021Jp3099768.Isotherm17"
adsorption,"1.3029"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.131208","1","0.0545051","0.0545051"
2,"0.229539","1","0.10907","0.10907"
3,"0.393685","1","0.152566","0.152566"
4,"0.492136","1","0.185233","0.185233"
5,"0.607085","1","0.206921","0.206921"
6,"0.803928","1","0.283205","0.283205"
7,"0.984331","1","0.359518","0.359518"
8,"1.42751","1","0.479147","0.479147"
9,"1.80494","1","0.598896","0.598896"
10,"2.0184","1","0.642302","0.642302"
11,"2.41238","1","0.740123","0.740123"
12,"2.80643","1","0.826996","0.826996"
13,"3.00345","1","0.870432","0.870432"
14,"3.23341","1","0.902859","0.902859"
15,"3.39755","1","0.946355","0.946355"
16,"3.8081","1","1.02225","1.02225"
17,"4.02168","1","1.04376","1.04376"
18,"4.38303","1","1.09784","1.09784"
19,"4.62942","1","1.13024","1.13024"
20,"5.00727","1","1.17334","1.17334"
21,"5.36862","1","1.22743","1.22743"
22,"5.64789","1","1.25977","1.25977"
23,"6.0093","1","1.3029","1.3029"
