
filename,"10.1021Jp3099768.Isotherm3"
adsorption,"0.878517"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.0748548","1","0.0189248","0.0189248"
2,"0.168401","1","0.0379078","0.0379078"
3,"0.280727","1","0.0756409","0.0756409"
4,"0.486512","1","0.113665","0.113665"
5,"0.598751","1","0.132706","0.132706"
6,"0.804536","1","0.170731","0.170731"
7,"0.991629","1","0.208697","0.208697"
8,"1.30965","1","0.265762","0.265762"
9,"1.64637","1","0.322886","0.322886"
10,"2.00178","1","0.380068","0.380068"
11,"2.35718","1","0.43725","0.43725"
12,"2.61896","1","0.456757","0.456757"
13,"2.82474","1","0.494781","0.494781"
14,"3.01184","1","0.532747","0.532747"
15,"3.29239","1","0.571004","0.571004"
16,"3.62902","1","0.609436","0.609436"
17,"4.00303","1","0.647985","0.647985"
18,"4.30227","1","0.6863","0.6863"
19,"4.65759","1","0.72479","0.72479"
20,"5.01283","1","0.744588","0.744588"
21,"5.40562","1","0.801887","0.801887"
22,"5.74233","1","0.85901","0.85901"
23,"6.00411","1","0.878517","0.878517"
